Subject,Probe,Station,Url,Path,Pat_Path
NA19137,SRR792560,3,/vol1/ftp/phase3/data/NA19137/sequence_read/SRR792560_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19137/sequence_read/SRR792560_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19137
NA19137,SRR792560,3,/vol1/ftp/phase3/data/NA19137/sequence_read/SRR792560_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19137/sequence_read/SRR792560_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19137
NA19138,SRR070472,3,/vol1/ftp/phase3/data/NA19138/sequence_read/SRR070472_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19138/sequence_read/SRR070472_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19138
NA19138,SRR070472,3,/vol1/ftp/phase3/data/NA19138/sequence_read/SRR070472_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19138/sequence_read/SRR070472_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19138
NA19138,SRR070776,3,/vol1/ftp/phase3/data/NA19138/sequence_read/SRR070776_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19138/sequence_read/SRR070776_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19138
NA19138,SRR070776,3,/vol1/ftp/phase3/data/NA19138/sequence_read/SRR070776_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19138/sequence_read/SRR070776_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19138
NA19141,SRR077433,3,/vol1/ftp/phase3/data/NA19141/sequence_read/SRR077433_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19141/sequence_read/SRR077433_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19141
NA19141,SRR077433,3,/vol1/ftp/phase3/data/NA19141/sequence_read/SRR077433_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19141/sequence_read/SRR077433_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19141
NA19141,SRR077464,3,/vol1/ftp/phase3/data/NA19141/sequence_read/SRR077464_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19141/sequence_read/SRR077464_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19141
NA19141,SRR077464,3,/vol1/ftp/phase3/data/NA19141/sequence_read/SRR077464_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19141/sequence_read/SRR077464_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19141
NA19143,SRR077445,3,/vol1/ftp/phase3/data/NA19143/sequence_read/SRR077445_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19143/sequence_read/SRR077445_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19143
NA19143,SRR077445,3,/vol1/ftp/phase3/data/NA19143/sequence_read/SRR077445_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19143/sequence_read/SRR077445_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19143
NA19143,SRR081272,3,/vol1/ftp/phase3/data/NA19143/sequence_read/SRR081272_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19143/sequence_read/SRR081272_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19143
NA19143,SRR081272,3,/vol1/ftp/phase3/data/NA19143/sequence_read/SRR081272_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19143/sequence_read/SRR081272_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19143
NA19144,SRR077392,3,/vol1/ftp/phase3/data/NA19144/sequence_read/SRR077392_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19144/sequence_read/SRR077392_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19144
NA19144,SRR077392,3,/vol1/ftp/phase3/data/NA19144/sequence_read/SRR077392_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19144/sequence_read/SRR077392_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19144
NA19152,SRR071135,3,/vol1/ftp/phase3/data/NA19152/sequence_read/SRR071135_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19152/sequence_read/SRR071135_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19152
NA19152,SRR071135,3,/vol1/ftp/phase3/data/NA19152/sequence_read/SRR071135_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19152/sequence_read/SRR071135_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19152
NA19152,SRR071167,3,/vol1/ftp/phase3/data/NA19152/sequence_read/SRR071167_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19152/sequence_read/SRR071167_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19152
NA19152,SRR071167,3,/vol1/ftp/phase3/data/NA19152/sequence_read/SRR071167_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19152/sequence_read/SRR071167_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19152
NA19153,SRR070660,3,/vol1/ftp/phase3/data/NA19153/sequence_read/SRR070660_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19153/sequence_read/SRR070660_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19153
NA19153,SRR070660,3,/vol1/ftp/phase3/data/NA19153/sequence_read/SRR070660_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19153/sequence_read/SRR070660_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19153
NA19153,SRR070846,3,/vol1/ftp/phase3/data/NA19153/sequence_read/SRR070846_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19153/sequence_read/SRR070846_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19153
NA19153,SRR070846,3,/vol1/ftp/phase3/data/NA19153/sequence_read/SRR070846_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19153/sequence_read/SRR070846_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19153
NA19159,SRR070478,3,/vol1/ftp/phase3/data/NA19159/sequence_read/SRR070478_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19159/sequence_read/SRR070478_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19159
NA19159,SRR070478,3,/vol1/ftp/phase3/data/NA19159/sequence_read/SRR070478_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19159/sequence_read/SRR070478_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19159
NA19159,SRR070786,3,/vol1/ftp/phase3/data/NA19159/sequence_read/SRR070786_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19159/sequence_read/SRR070786_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19159
NA19159,SRR070786,3,/vol1/ftp/phase3/data/NA19159/sequence_read/SRR070786_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19159/sequence_read/SRR070786_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19159
NA19171,SRR077492,3,/vol1/ftp/phase3/data/NA19171/sequence_read/SRR077492_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19171/sequence_read/SRR077492_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19171
NA19171,SRR077492,3,/vol1/ftp/phase3/data/NA19171/sequence_read/SRR077492_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19171/sequence_read/SRR077492_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19171
NA19171,SRR077493,3,/vol1/ftp/phase3/data/NA19171/sequence_read/SRR077493_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19171/sequence_read/SRR077493_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19171
NA19171,SRR077493,3,/vol1/ftp/phase3/data/NA19171/sequence_read/SRR077493_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19171/sequence_read/SRR077493_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19171
NA19172,SRR111962,3,/vol1/ftp/phase3/data/NA19172/sequence_read/SRR111962_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19172/sequence_read/SRR111962_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19172
NA19172,SRR111962,3,/vol1/ftp/phase3/data/NA19172/sequence_read/SRR111962_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19172/sequence_read/SRR111962_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19172
NA19200,SRR077432,3,/vol1/ftp/phase3/data/NA19200/sequence_read/SRR077432_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19200/sequence_read/SRR077432_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19200
NA19200,SRR077432,3,/vol1/ftp/phase3/data/NA19200/sequence_read/SRR077432_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19200/sequence_read/SRR077432_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19200
NA19200,SRR078847,3,/vol1/ftp/phase3/data/NA19200/sequence_read/SRR078847_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19200/sequence_read/SRR078847_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19200
NA19200,SRR078847,3,/vol1/ftp/phase3/data/NA19200/sequence_read/SRR078847_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19200/sequence_read/SRR078847_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19200
NA19201,SRR077439,3,/vol1/ftp/phase3/data/NA19201/sequence_read/SRR077439_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19201/sequence_read/SRR077439_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19201
NA19201,SRR077439,3,/vol1/ftp/phase3/data/NA19201/sequence_read/SRR077439_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19201/sequence_read/SRR077439_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19201
NA19201,SRR077462,3,/vol1/ftp/phase3/data/NA19201/sequence_read/SRR077462_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19201/sequence_read/SRR077462_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19201
NA19201,SRR077462,3,/vol1/ftp/phase3/data/NA19201/sequence_read/SRR077462_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19201/sequence_read/SRR077462_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19201
NA19204,SRR077857,3,/vol1/ftp/phase3/data/NA19204/sequence_read/SRR077857_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19204/sequence_read/SRR077857_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19204
NA19204,SRR077857,3,/vol1/ftp/phase3/data/NA19204/sequence_read/SRR077857_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19204/sequence_read/SRR077857_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19204
NA19204,SRR081263,3,/vol1/ftp/phase3/data/NA19204/sequence_read/SRR081263_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19204/sequence_read/SRR081263_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19204
NA19204,SRR081263,3,/vol1/ftp/phase3/data/NA19204/sequence_read/SRR081263_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19204/sequence_read/SRR081263_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19204
NA19206,SRR070491,3,/vol1/ftp/phase3/data/NA19206/sequence_read/SRR070491_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19206/sequence_read/SRR070491_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19206
NA19206,SRR070491,3,/vol1/ftp/phase3/data/NA19206/sequence_read/SRR070491_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19206/sequence_read/SRR070491_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19206
NA19206,SRR070781,3,/vol1/ftp/phase3/data/NA19206/sequence_read/SRR070781_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19206/sequence_read/SRR070781_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19206
NA19206,SRR070781,3,/vol1/ftp/phase3/data/NA19206/sequence_read/SRR070781_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19206/sequence_read/SRR070781_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19206
NA19207,SRR081254,3,/vol1/ftp/phase3/data/NA19207/sequence_read/SRR081254_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19207/sequence_read/SRR081254_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19207
NA19207,SRR081254,3,/vol1/ftp/phase3/data/NA19207/sequence_read/SRR081254_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19207/sequence_read/SRR081254_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19207
NA19207,SRR081256,3,/vol1/ftp/phase3/data/NA19207/sequence_read/SRR081256_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19207/sequence_read/SRR081256_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19207
NA19207,SRR081256,3,/vol1/ftp/phase3/data/NA19207/sequence_read/SRR081256_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19207/sequence_read/SRR081256_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19207
NA19209,SRR077489,3,/vol1/ftp/phase3/data/NA19209/sequence_read/SRR077489_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19209/sequence_read/SRR077489_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19209
NA19209,SRR077489,3,/vol1/ftp/phase3/data/NA19209/sequence_read/SRR077489_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19209/sequence_read/SRR077489_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19209
NA19209,SRR077859,3,/vol1/ftp/phase3/data/NA19209/sequence_read/SRR077859_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19209/sequence_read/SRR077859_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19209
NA19209,SRR077859,3,/vol1/ftp/phase3/data/NA19209/sequence_read/SRR077859_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19209/sequence_read/SRR077859_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19209
NA19210,SRR078845,3,/vol1/ftp/phase3/data/NA19210/sequence_read/SRR078845_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19210/sequence_read/SRR078845_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19210
NA19210,SRR078845,3,/vol1/ftp/phase3/data/NA19210/sequence_read/SRR078845_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19210/sequence_read/SRR078845_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19210
NA19210,SRR081222,3,/vol1/ftp/phase3/data/NA19210/sequence_read/SRR081222_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19210/sequence_read/SRR081222_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19210
NA19210,SRR081222,3,/vol1/ftp/phase3/data/NA19210/sequence_read/SRR081222_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19210/sequence_read/SRR081222_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19210
NA19238,SRR071173,3,/vol1/ftp/phase3/data/NA19238/sequence_read/SRR071173_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19238/sequence_read/SRR071173_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19238
NA19238,SRR071173,3,/vol1/ftp/phase3/data/NA19238/sequence_read/SRR071173_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19238/sequence_read/SRR071173_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19238
NA19238,SRR071195,3,/vol1/ftp/phase3/data/NA19238/sequence_read/SRR071195_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19238/sequence_read/SRR071195_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19238
NA19238,SRR071195,3,/vol1/ftp/phase3/data/NA19238/sequence_read/SRR071195_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19238/sequence_read/SRR071195_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19238
NA19238,SRR792121,3,/vol1/ftp/phase3/data/NA19238/sequence_read/SRR792121_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19238/sequence_read/SRR792121_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19238
NA19238,SRR792121,3,/vol1/ftp/phase3/data/NA19238/sequence_read/SRR792121_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19238/sequence_read/SRR792121_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19238
NA19238,SRR792165,3,/vol1/ftp/phase3/data/NA19238/sequence_read/SRR792165_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19238/sequence_read/SRR792165_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19238
NA19238,SRR792165,3,/vol1/ftp/phase3/data/NA19238/sequence_read/SRR792165_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19238/sequence_read/SRR792165_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19238
NA19239,SRR792097,3,/vol1/ftp/phase3/data/NA19239/sequence_read/SRR792097_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19239/sequence_read/SRR792097_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19239
NA19239,SRR792097,3,/vol1/ftp/phase3/data/NA19239/sequence_read/SRR792097_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19239/sequence_read/SRR792097_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19239
NA19239,SRR792159,3,/vol1/ftp/phase3/data/NA19239/sequence_read/SRR792159_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19239/sequence_read/SRR792159_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19239
NA19239,SRR792159,3,/vol1/ftp/phase3/data/NA19239/sequence_read/SRR792159_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19239/sequence_read/SRR792159_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19239
NA19240,SRR792091,3,/vol1/ftp/phase3/data/NA19240/sequence_read/SRR792091_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19240/sequence_read/SRR792091_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19240
NA19240,SRR792091,3,/vol1/ftp/phase3/data/NA19240/sequence_read/SRR792091_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19240/sequence_read/SRR792091_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19240
NA19240,SRR792767,3,/vol1/ftp/phase3/data/NA19240/sequence_read/SRR792767_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19240/sequence_read/SRR792767_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19240
NA19240,SRR792767,3,/vol1/ftp/phase3/data/NA19240/sequence_read/SRR792767_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19240/sequence_read/SRR792767_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_3/NA19240
